Loyalty Number,Total Flights Overall,Total Distance,Total Points Earned,Total Points Redeemed,Total Redemption Value,Inactive Months,Engagement Score,Customer Tenure,CLV,Salary,Loyalty Card,Education,Marital Status,Gender,Province,Cancelled,Avg Flights Per Month,Overall Redemption Ratio,Inactivity Percentage,Value Per Flight,Churn Risk,Value Segment,Engagement Segment,Customer Type,Recommended Action
127590,35,55908,55908.0,528,95,9,0.32859166666666667,1,4582.9,80927.0,Star,Bachelor,Married,Male,Quebec,0,2.6923076923076925,0.009443917794988285,0.125,127.30277777777776,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
127645,42,67827,67827.0,1489,269,7,0.7155854166666668,2,2195.3,,Star,College,Single,Male,British Columbia,0,1.68,0.0219525859527039,0.09722222222222222,51.05348837209303,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
127663,42,78635,78635.0,937,169,11,0.4498020833333334,6,2034.99,,Star,College,Single,Female,British Columbia,0,0.5753424657534246,0.011915662037743528,0.1527777777777778,47.325348837209305,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
127725,30,45967,45967.0,330,59,11,-0.004372916666666671,3,2242.57,,Star,College,Single,Male,Ontario,0,0.8108108108108109,0.007178907065784894,0.1527777777777778,72.34096774193549,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
127785,44,64497,64497.0,0,0,7,0.7364395833333334,4,2552.0,68641.0,Star,Bachelor,Married,Male,British Columbia,0,0.8979591836734694,0.0,0.09722222222222222,56.71111111111111,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
127827,25,37477,37477.0,1286,231,13,-0.32826874999999994,5,7284.45,64546.0,Nova,Bachelor,Married,Female,Ontario,0,0.4098360655737705,0.03431346389882064,0.18055555555555555,280.17115384615386,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
127882,28,49153,49153.0,993,179,13,-0.19279375,2,7716.44,,Aurora,College,Single,Female,Ontario,0,1.12,0.020201814704805306,0.18055555555555555,266.0841379310345,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
127946,39,61098,61098.0,1060,191,11,0.2776958333333333,2,3746.75,62259.0,Nova,Bachelor,Married,Female,British Columbia,0,1.56,0.01734889278056924,0.1527777777777778,93.66875,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
127966,31,52634,52634.0,0,0,10,0.14146249999999996,2,2217.66,,Star,College,Divorced,Female,British Columbia,0,1.24,0.0,0.1388888888888889,69.301875,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
128007,48,66231,66231.0,1987,358,9,0.6639437499999999,2,5160.25,95606.0,Nova,Bachelor,Married,Male,Quebec,0,1.92,0.03000060393767363,0.125,105.31122448979592,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
128032,11,15008,15008.0,1277,230,15,-0.9270333333333333,1,2530.71,97363.0,Star,Bachelor,Single,Male,Quebec,0,0.8461538461538461,0.08508228396295556,0.20833333333333334,210.8925,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
128039,43,61825,61825.0,635,114,9,0.5322395833333333,4,4474.48,94052.0,Star,Bachelor,Married,Male,Saskatchewan,0,0.8775510204081632,0.010270759874486462,0.125,101.69272727272727,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
128041,36,56745,56745.0,1062,191,9,0.35465624999999995,2,8000.55,78617.0,Star,Bachelor,Married,Female,Ontario,0,1.44,0.018714975504881402,0.125,216.23108108108107,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
128156,61,88033,88033.0,1486,268,4,1.4877062500000002,4,36470.3,,Star,College,Married,Male,Ontario,0,1.2448979591836735,0.016879841879273917,0.05555555555555555,588.2306451612903,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
128210,37,47016,47016.0,0,0,11,0.14801666666666666,6,2175.62,,Star,College,Single,Male,Ontario,0,0.5068493150684932,0.0,0.1527777777777778,57.25315789473684,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
128245,3,1935,1935.0,0,0,23,-1.8420729166666667,2,5810.63,50098.0,Star,Bachelor,Married,Female,Ontario,1,0.12,0.0,0.3194444444444444,1452.6575,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
128280,29,46640,46640.0,613,110,15,-0.35433333333333333,2,3979.28,63103.0,Star,Bachelor,Married,Female,Ontario,0,1.16,0.013142942904311656,0.20833333333333334,132.64266666666668,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
128325,33,49065,49065.0,1020,183,14,-0.17251041666666667,1,3336.22,166533.0,Nova,Doctor,Married,Female,Manitoba,0,2.5384615384615383,0.020788325928341417,0.19444444444444445,98.12411764705882,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
128405,0,0,0.0,0,0,24,-2.0,3,23984.62,90194.0,Star,Bachelor,Married,Female,Quebec,1,0.0,0.0,0.3333333333333333,23984.62,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
128459,46,60406,60406.0,1466,264,7,0.7525375,3,25807.06,84015.0,Nova,Bachelor,Married,Female,Nova Scotia,0,1.2432432432432432,0.02426871057989968,0.09722222222222222,549.0863829787235,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
128467,44,63704,63704.0,4042,729,7,0.7314833333333333,4,8209.05,88458.0,Nova,Bachelor,Married,Male,British Columbia,0,0.8979591836734694,0.06344870889255161,0.09722222222222222,182.42333333333332,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
128475,26,31986,31986.0,1212,218,13,-0.3417541666666666,5,5561.29,99724.0,Aurora,Bachelor,Divorced,Female,British Columbia,0,0.4262295081967213,0.037890392972144936,0.18055555555555555,205.9737037037037,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
128534,33,47122,47122.0,1182,213,11,0.06534583333333334,5,8501.65,,Aurora,College,Single,Male,British Columbia,0,0.5409836065573771,0.025083292659635423,0.1527777777777778,250.0485294117647,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
128572,7,8624,8624.0,424,76,20,-1.4669333333333334,0,4296.6,77083.0,Nova,Bachelor,Married,Male,British Columbia,0,7.0,0.04915942028985507,0.2777777777777778,537.075,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
128587,21,28921,28921.0,1028,185,15,-0.6317437499999999,1,19834.2,80194.0,Nova,Bachelor,Married,Female,Ontario,0,1.6153846153846154,0.035543876633704445,0.20833333333333334,901.5545454545455,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
128611,46,56870,56870.0,953,171,7,0.7304375,4,9521.68,86483.0,Star,Bachelor,Married,Male,Nova Scotia,0,0.9387755102040817,0.016757222485977035,0.09722222222222222,202.58893617021278,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
128615,0,0,0.0,0,0,24,-2.0,6,9079.82,46754.0,Nova,Bachelor,Married,Male,British Columbia,0,0.0,0.0,0.3333333333333333,9079.82,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
128633,26,43091,43091.0,1994,359,14,-0.35568125,5,3702.63,56594.0,Nova,Bachelor,Single,Female,Ontario,0,0.4262295081967213,0.04627309013273925,0.19444444444444445,137.13444444444445,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
128749,6,6772,6772.0,463,83,22,-1.6660083333333333,0,5977.41,50434.0,Nova,Bachelor,Married,Female,Ontario,0,6.0,0.0683596633692603,0.3055555555555556,853.9157142857142,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
128753,0,0,0.0,0,0,24,-2.0,0,2395.57,198691.0,Star,Doctor,Divorced,Female,Ontario,0,0.0,0.0,0.3333333333333333,2395.57,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
128754,14,20493,20493.0,0,0,18,-1.0802520833333333,4,5316.64,65462.0,Star,Bachelor,Divorced,Male,New Brunswick,1,0.2857142857142857,0.0,0.25,354.4426666666667,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
128789,39,64256,64256.0,525,95,8,0.5474333333333333,3,2227.07,127574.0,Star,Master,Married,Female,Alberta,0,1.054054054054054,0.008170316074513283,0.1111111111111111,55.676750000000006,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
128950,38,62350,62350.0,1034,186,6,0.6813541666666666,4,6031.52,68157.0,Nova,Bachelor,Single,Female,British Columbia,0,0.7755102040816326,0.016583535147792337,0.08333333333333333,154.65435897435898,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
128975,40,43994,43994.0,426,77,10,0.2749625,1,15261.41,75663.0,Aurora,Bachelor,Married,Male,Ontario,0,3.076923076923077,0.00968291851346744,0.1388888888888889,372.22951219512197,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
129030,51,75189,75189.0,1525,274,8,0.8657645833333333,2,3580.08,83990.0,Nova,Bachelor,Married,Female,British Columbia,0,2.04,0.020281952387285543,0.1111111111111111,68.84769230769231,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
129071,0,0,0.0,0,0,24,-2.0,5,8750.22,57295.0,Aurora,Bachelor,Single,Male,Ontario,1,0.0,0.0,0.3333333333333333,8750.22,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
129171,11,16535,16535.0,601,108,19,-1.2508229166666667,0,2719.51,82940.0,Star,Master,Married,Male,Newfoundland,0,11.0,0.03634494436381229,0.2638888888888889,226.62583333333336,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
129328,0,0,0.0,0,0,24,-2.0,3,7379.46,76971.0,Star,Bachelor,Married,Female,Yukon,1,0.0,0.0,0.3333333333333333,7379.46,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
129343,31,42674,42674.0,379,68,9,0.1625458333333333,5,4463.0,,Nova,College,Single,Female,Yukon,0,0.5081967213114754,0.00888107791446983,0.125,139.46875,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
129372,49,69003,69003.0,2905,523,5,1.0354354166666668,0,7200.66,,Aurora,College,Married,Female,British Columbia,0,49.0,0.042099008753115764,0.06944444444444445,144.01319999999998,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
129409,53,84372,126558.0,0,0,6,2.852218181818182,0,12036.62,64417.0,Nova,Bachelor,Single,Male,Quebec,0,53.0,0.0,0.08333333333333333,222.90037037037038,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
129429,54,78613,78613.0,793,143,8,0.9496645833333334,2,4709.52,,Star,College,Single,Female,British Columbia,0,2.16,0.01008726181087338,0.1111111111111111,85.62763636363637,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
129434,38,55913,55913.0,374,67,7,0.5577895833333333,2,4474.48,94052.0,Nova,Bachelor,Married,Male,Nova Scotia,0,1.52,0.006688843581214007,0.09722222222222222,114.7302564102564,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
129510,28,37856,37856.0,0,0,14,-0.34673333333333334,5,5510.11,76837.0,Star,Bachelor,Married,Female,British Columbia,0,0.45901639344262296,0.0,0.19444444444444445,190.00379310344826,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
129515,24,35163,35163.0,0,0,12,-0.28023125,6,4820.7,52302.0,Star,Bachelor,Married,Female,Ontario,0,0.3287671232876712,0.0,0.16666666666666666,192.828,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
129533,0,0,0.0,0,0,11,-2.0,0,2858.29,59926.0,Star,Bachelor,Married,Male,Ontario,0,0.0,0.0,0.1527777777777778,2858.29,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
129555,41,54404,54404.0,2289,411,7,0.6108583333333334,3,2620.9,60648.0,Star,Bachelor,Divorced,Female,Quebec,0,1.1081081081081081,0.04207333884753239,0.09722222222222222,62.40238095238095,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
129743,0,0,0.0,0,0,24,-2.0,4,4574.52,104581.0,Star,Bachelor,Single,Female,Alberta,1,0.0,0.0,0.3333333333333333,4574.52,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
129817,28,33031,33031.0,0,0,14,-0.3768895833333333,6,2581.11,53681.0,Star,Bachelor,Married,Male,Ontario,0,0.3835616438356164,0.0,0.19444444444444445,89.00379310344827,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
129827,29,36828,36828.0,720,130,11,-0.08232499999999997,5,16460.08,133881.0,Nova,Doctor,Divorced,Female,Ontario,0,0.47540983606557374,0.01954981129001602,0.1527777777777778,548.6693333333334,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
129914,35,42033,42033.0,1758,316,10,0.15853958333333334,3,6005.03,68180.0,Nova,High School or Below,Married,Female,British Columbia,0,0.9459459459459459,0.04182328591140505,0.1388888888888889,166.80638888888888,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
129976,35,59668,59668.0,3397,613,9,0.35209166666666664,2,6519.29,60295.0,Nova,Bachelor,Married,Male,Quebec,0,1.4,0.05693073455228008,0.125,181.0913888888889,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
130032,17,26686,40029.0,0,0,6,0.16701818181818184,0,25640.24,330419.0,Nova,Doctor,Married,Female,New Brunswick,0,17.0,0.0,0.08333333333333333,1424.457777777778,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
130077,24,26277,26277.0,417,75,12,-0.33576875,5,15956.52,76652.0,Aurora,Bachelor,Married,Male,British Columbia,0,0.39344262295081966,0.01586878757896339,0.16666666666666666,638.2608,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
130086,42,63960,63960.0,593,107,8,0.6080833333333334,1,2685.9,74470.0,Star,Bachelor,Married,Female,Quebec,0,3.230769230769231,0.009271274683009959,0.1111111111111111,62.46279069767442,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
130179,5,3223,3223.0,0,0,22,-1.7090229166666668,0,2129.06,,Star,College,Divorced,Female,Quebec,0,5.0,0.0,0.3055555555555556,354.8433333333333,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
130208,50,69551,69551.0,0,0,8,0.80969375,5,12827.43,,Nova,College,Single,Male,British Columbia,0,0.819672131147541,0.0,0.1111111111111111,251.51823529411766,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
130217,1,527,527.0,0,0,23,-1.8925395833333332,2,11624.82,,Nova,College,Single,Female,British Columbia,1,0.04,0.0,0.3194444444444444,5812.41,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
130326,30,35021,35021.0,653,118,14,-0.32278541666666666,4,5175.29,,Aurora,College,Married,Female,Manitoba,0,0.6122448979591837,0.018645422877048713,0.19444444444444445,166.9448387096774,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
130331,35,51985,51985.0,888,160,33,-0.8479635416666667,2,2862.73,79207.0,Nova,Bachelor,Divorced,Female,Nova Scotia,0,1.4,0.017081521948216827,0.4583333333333333,79.52027777777778,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
130368,39,60011,60011.0,350,63,8,0.5209020833333333,5,4591.63,92859.0,Star,Bachelor,Married,Male,Ontario,0,0.639344262295082,0.0058321668999533425,0.1111111111111111,114.79075,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
130419,39,55920,55920.0,1121,202,10,0.3286666666666667,4,3644.83,92259.0,Nova,Bachelor,Married,Male,British Columbia,0,0.7959183673469388,0.020046136514010836,0.1388888888888889,91.12075,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
130439,12,15144,15144.0,0,0,19,-1.2386833333333334,1,2678.06,84922.0,Star,Bachelor,Married,Female,Alberta,1,0.9230769230769231,0.0,0.2638888888888889,206.0046153846154,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
130446,38,63704,95556.0,392,71,6,1.794618181818182,0,5907.15,,Star,College,Married,Female,British Columbia,0,38.0,0.0041022635704344,0.08333333333333333,151.4653846153846,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
130497,53,99910,149865.0,0,0,3,3.680181818181818,0,5928.75,61565.0,Nova,Bachelor,Married,Female,Ontario,0,53.0,0.0,0.041666666666666664,109.79166666666667,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
130548,52,68951,68951.0,1032,186,7,0.93094375,4,3265.16,50800.0,Nova,Bachelor,Divorced,Male,British Columbia,0,1.0612244897959184,0.014966933518969718,0.09722222222222222,61.606792452830184,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
